1d#app#app13#app1324/,  -0.318 1.272  -0.230 1.272  -0.142 1.272  -0.053 1.272  0.035 1.272  0.123 1.272  0.211 1.272  0.299 1.272  0.378 1.262  0.378 1.174  0.378 1.086  0.378 0.998  0.378 0.910  0.378 0.822  0.378 0.733  0.378 0.645  0.378 0.557  0.378 0.469  0.378 0.381  0.378 0.293  0.355 0.228  0.267 0.228  0.178 0.228  0.090 0.228  0.030 0.200  0.030 0.112  0.030 0.023  0.030 -0.065  0.030 -0.153  0.030 -0.241  0.030 -0.329  0.030 -0.417  0.004 -0.495  -0.059 -0.557  -0.121 -0.619  -0.183 -0.682  -0.246 -0.744  -0.308 -0.806  -0.318 -0.890  -0.318 -0.979  -0.318 -1.067  -0.318 -1.155  -0.318 -1.243  -0.318 -1.331  -0.318 -1.419  -0.318 -1.508  -0.401 -1.512  -0.490 -1.512  -0.578 -1.512  -0.666 -1.512
3#apa#apa13#app1334/,  -0.272 1.404  -0.199 1.404  -0.126 1.404  -0.053 1.404  0.020 1.404  0.093 1.404  0.115 1.354  0.115 1.281  0.115 1.208  0.115 1.135  0.115 1.062  0.115 0.989  0.115 0.916  0.115 0.843  0.115 0.770  0.115 0.697  0.115 0.624  0.115 0.551  0.115 0.478  0.115 0.405  0.115 0.332  0.115 0.259  0.115 0.186  0.115 0.113  0.115 0.040  0.115 -0.033  0.115 -0.106  0.115 -0.179  0.115 -0.252  0.115 -0.325  0.115 -0.398  0.115 -0.471  0.110 -0.543  0.077 -0.608  0.045 -0.674  0.012 -0.739  -0.021 -0.804  -0.053 -0.870  -0.086 -0.935  -0.119 -1.000  -0.151 -1.065  -0.184 -1.131  -0.216 -1.196  -0.249 -1.261  -0.272 -1.329  -0.272 -1.402  -0.272 -1.475  -0.272 -1.548  -0.272 -1.621  -0.272 -1.694
2#apa#apa10#app1051/,  0.000 1.698  0.000 1.628  0.000 1.559  0.000 1.490  0.000 1.421  0.000 1.351  0.000 1.282  0.000 1.213  0.000 1.143  0.000 1.074  0.000 1.005  0.000 0.936  0.000 0.866  0.000 0.797  0.000 0.728  0.000 0.658  0.000 0.589  0.000 0.520  0.000 0.450  0.000 0.381  0.000 0.312  0.000 0.243  0.000 0.173  0.000 0.104  0.000 0.035  0.000 -0.035  0.000 -0.104  0.000 -0.173  0.000 -0.243  0.000 -0.312  0.000 -0.381  0.000 -0.450  0.000 -0.520  0.000 -0.589  0.000 -0.658  0.000 -0.728  0.000 -0.797  0.000 -0.866  0.000 -0.936  0.000 -1.005  0.000 -1.074  0.000 -1.143  0.000 -1.213  0.000 -1.282  0.000 -1.351  0.000 -1.421  0.000 -1.490  0.000 -1.559  0.000 -1.628  0.000 -1.698
2#apa#apa15#app1560/,  -0.289 1.381  -0.368 1.381  -0.447 1.381  -0.526 1.381  -0.549 1.358  -0.493 1.302  -0.438 1.246  -0.382 1.191  -0.326 1.135  -0.289 1.071  -0.289 0.993  -0.289 0.914  -0.289 0.835  -0.247 0.773  -0.192 0.718  -0.136 0.662  -0.080 0.606  -0.024 0.550  0.031 0.495  0.087 0.439  0.143 0.383  0.199 0.327  0.254 0.271  0.277 0.202  0.277 0.123  0.277 0.044  0.277 -0.035  0.277 -0.114  0.277 -0.192  0.277 -0.271  0.277 -0.350  0.277 -0.429  0.277 -0.508  0.277 -0.587  0.277 -0.666  0.277 -0.744  0.277 -0.823  0.277 -0.902  0.277 -0.981  0.277 -1.060  0.277 -1.139  0.240 -1.202  0.184 -1.258  0.128 -1.314  0.073 -1.369  0.017 -1.425  -0.053 -1.448  -0.131 -1.448  -0.210 -1.448  -0.289 -1.448
2#app#app07#app0757/,  0.649 1.529  0.649 1.457  0.649 1.385  0.626 1.323  0.575 1.272  0.524 1.221  0.473 1.170  0.467 1.101  0.467 1.029  0.467 0.957  0.467 0.886  0.467 0.814  0.467 0.742  0.467 0.670  0.461 0.599  0.438 0.531  0.416 0.462  0.393 0.394  0.370 0.326  0.347 0.258  0.325 0.189  0.302 0.121  0.273 0.057  0.222 0.006  0.171 -0.045  0.120 -0.096  0.069 -0.147  0.019 -0.197  -0.032 -0.248  -0.083 -0.299  -0.134 -0.350  -0.185 -0.401  -0.236 -0.452  -0.287 -0.503  -0.337 -0.553  -0.388 -0.604  -0.439 -0.655  -0.474 -0.718  -0.506 -0.782  -0.538 -0.846  -0.570 -0.911  -0.603 -0.975  -0.638 -1.037  -0.689 -1.088  -0.740 -1.138  -0.791 -1.189  -0.842 -1.240  -0.892 -1.291  -0.943 -1.342  -0.994 -1.393
2#app#app07#app0757/,  0.977 1.345  0.977 1.273  0.977 1.200  0.958 1.133  0.918 1.073  0.877 1.012  0.837 0.952  0.797 0.892  0.757 0.831  0.716 0.771  0.676 0.711  0.636 0.650  0.610 0.585  0.610 0.513  0.610 0.440  0.556 0.401  0.491 0.369  0.426 0.336  0.362 0.304  0.297 0.271  0.237 0.233  0.205 0.168  0.173 0.103  0.140 0.038  0.108 -0.027  0.075 -0.092  0.026 -0.139  -0.039 -0.172  -0.104 -0.204  -0.169 -0.237  -0.234 -0.269  -0.299 -0.302  -0.352 -0.351  -0.403 -0.402  -0.455 -0.453  -0.506 -0.505  -0.557 -0.556  -0.608 -0.607  -0.660 -0.659  -0.711 -0.710  -0.762 -0.761  -0.814 -0.812  -0.865 -0.864  -0.916 -0.915  -0.968 -0.966  -1.019 -1.018  -1.070 -1.069  -1.122 -1.120  -1.173 -1.172  -1.224 -1.223
1d#tos#t1#t1020062/,  1.130 1.145  1.054 1.145  0.977 1.145  0.901 1.145  0.827 1.131  0.755 1.107  0.683 1.083  0.611 1.059  0.538 1.035  0.476 1.004  0.476 0.928  0.476 0.852  0.476 0.775  0.476 0.699  0.476 0.623  0.423 0.569  0.369 0.515  0.315 0.461  0.262 0.407  0.208 0.354  0.154 0.300  0.100 0.246  0.046 0.192  -0.008 0.138  -0.056 0.081  -0.090 0.012  -0.124 -0.056  -0.158 -0.124  -0.201 -0.186  -0.255 -0.240  -0.309 -0.293  -0.362 -0.347  -0.416 -0.401  -0.439 -0.468  -0.439 -0.544  -0.439 -0.620  -0.439 -0.696  -0.439 -0.772  -0.471 -0.816  -0.547 -0.816  -0.594 -0.864  -0.628 -0.932  -0.662 -1.000  -0.696 -1.068  -0.701 -1.143  -0.701 -1.220  -0.701 -1.296  -0.724 -1.362  -0.778 -1.416  -0.831 -1.470
3#apa#apa09#app0993/,  -0.649 -0.367  -0.649 -0.248  -0.649 -0.128  -0.649 -0.009  -0.649 0.111  -0.649 0.230  -0.649 0.350  -0.649 0.469  -0.649 0.588  -0.649 0.708  -0.649 0.827  -0.649 0.947  -0.542 0.959  -0.422 0.959  -0.303 0.959  -0.184 0.959  -0.064 0.959  0.055 0.959  0.175 0.959  0.294 0.959  0.413 0.959  0.533 0.959  0.652 0.959  0.676 0.863  0.676 0.744  0.676 0.624  0.676 0.505  0.676 0.386  0.676 0.266  0.676 0.147  0.676 0.027  0.676 -0.092  0.676 -0.212  0.676 -0.331  0.617 -0.426  0.533 -0.510  0.448 -0.595  0.364 -0.679  0.280 -0.764  0.195 -0.848  0.111 -0.933  0.026 -1.017  -0.058 -1.102  -0.143 -1.186  -0.227 -1.270  -0.312 -1.355  -0.396 -1.439  -0.480 -1.524  -0.565 -1.608  -0.649 -1.693
2#apa#apa02#app0284/,  -0.655 1.182  -0.576 1.182  -0.496 1.182  -0.417 1.182  -0.337 1.182  -0.258 1.182  -0.178 1.182  -0.099 1.182  -0.019 1.182  0.060 1.182  0.140 1.182  0.172 1.135  0.172 1.056  0.172 0.976  0.172 0.897  0.172 0.817  0.172 0.738  0.172 0.658  0.172 0.579  0.172 0.499  0.172 0.420  0.172 0.341  0.172 0.261  0.172 0.182  0.172 0.102  0.172 0.023  0.172 -0.057  0.172 -0.136  0.172 -0.216  0.172 -0.295  0.172 -0.375  0.172 -0.454  0.172 -0.534  0.172 -0.613  0.172 -0.693  0.172 -0.772  0.172 -0.852  0.140 -0.918  0.084 -0.974  0.028 -1.030  -0.028 -1.086  -0.084 -1.143  -0.140 -1.199  -0.197 -1.255  -0.241 -1.316  -0.241 -1.395  -0.241 -1.475  -0.241 -1.554  -0.241 -1.634  -0.241 -1.713
1d#tos#t1#t1007061/,  -0.242 1.359  -0.162 1.359  -0.082 1.359  -0.002 1.359  0.079 1.359  0.091 1.292  0.091 1.212  0.091 1.132  0.091 1.051  0.146 1.026  0.226 1.026  0.280 0.983  0.316 0.911  0.352 0.839  0.387 0.767  0.423 0.696  0.425 0.616  0.425 0.536  0.425 0.455  0.425 0.375  0.425 0.295  0.425 0.215  0.425 0.135  0.425 0.054  0.397 -0.017  0.353 -0.084  0.308 -0.151  0.264 -0.218  0.219 -0.284  0.175 -0.351  0.130 -0.418  0.087 -0.485  0.051 -0.557  0.015 -0.629  -0.021 -0.700  -0.057 -0.772  -0.110 -0.827  -0.181 -0.863  -0.253 -0.899  -0.325 -0.934  -0.397 -0.970  -0.456 -1.023  -0.513 -1.080  -0.569 -1.137  -0.626 -1.194  -0.683 -1.250  -0.739 -1.307  -0.796 -1.364  -0.853 -1.420  -0.910 -1.477
